"","ML_Model","LLM_Model","Disease","AUC","Seed"
"12756","GLMNETRidge","GPT o3 Short","ME/CFS",0.69187675070028,56
"12757","GLMNETRidge","GPT o3 Short","ME/CFS",0.563025210084034,57
"12758","GLMNETRidge","GPT o3 Short","ME/CFS",0.69187675070028,58
"12759","GLMNETRidge","GPT o3 Short","ME/CFS",0.57703081232493,59
"12760","GLMNETRidge","GPT o3 Short","ME/CFS",0.677871148459384,60
"12761","GLMNETRidge","GPT o3 Short","ME/CFS",0.535014005602241,61
"12762","GLMNETRidge","GPT o3 Short","ME/CFS",0.708683473389356,62
"12763","GLMNETRidge","GPT o3 Short","ME/CFS",0.694677871148459,63
"12764","GLMNETRidge","GPT o3 Short","ME/CFS",0.53781512605042,64
"12765","GLMNETRidge","GPT o3 Short","ME/CFS",0.624649859943978,65
"12766","GLMNETRidge","GPT o3 Short","ME/CFS",0.641456582633053,66
"12767","GLMNETRidge","GPT o3 Short","ME/CFS",0.557422969187675,67
"12768","GLMNETRidge","GPT o3 Short","ME/CFS",0.57703081232493,68
"12769","GLMNETRidge","GPT o3 Short","ME/CFS",0.526610644257703,69
"12770","GLMNETRidge","GPT o3 Short","ME/CFS",0.456582633053221,70
"12771","GLMNETRidge","GPT o3 Short","ME/CFS",0.563025210084034,71
"12772","GLMNETRidge","GPT o3 Short","ME/CFS",0.69187675070028,72
"12773","GLMNETRidge","GPT o3 Short","ME/CFS",0.728291316526611,73
"12774","GLMNETRidge","GPT o3 Short","ME/CFS",0.689075630252101,74
"12775","GLMNETRidge","GPT o3 Short","ME/CFS",0.621848739495798,75
"12776","GLMNETRidge","GPT o3 Short","ME/CFS",0.50140056022409,76
"12777","GLMNETRidge","GPT o3 Short","ME/CFS",0.529411764705882,77
"12778","GLMNETRidge","GPT o3 Short","ME/CFS",0.633053221288515,78
"12779","GLMNETRidge","GPT o3 Short","ME/CFS",0.641456582633053,79
"12780","GLMNETRidge","GPT o3 Short","ME/CFS",0.518207282913165,80
"12781","GLMNETRidge","GPT o3 Short","ME/CFS",0.619047619047619,81
"12782","GLMNETRidge","GPT o3 Short","ME/CFS",0.568627450980392,82
"12783","GLMNETRidge","GPT o3 Short","ME/CFS",0.554621848739496,83
"12784","GLMNETRidge","GPT o3 Short","ME/CFS",0.663865546218487,84
"12785","GLMNETRidge","GPT o3 Short","ME/CFS",0.560224089635854,85
"12786","GLMNETRidge","GPT o3 Short","ME/CFS",0.613445378151261,86
"12787","GLMNETRidge","GPT o3 Short","ME/CFS",0.610644257703081,87
"12788","GLMNETRidge","GPT o3 Short","ME/CFS",0.607843137254902,88
"12789","GLMNETRidge","GPT o3 Short","ME/CFS",0.593837535014006,89
"12790","GLMNETRidge","GPT o3 Short","ME/CFS",0.579831932773109,90
"12791","GLMNETRidge","GPT o3 Short","ME/CFS",0.61624649859944,91
"12792","GLMNETRidge","GPT o3 Short","ME/CFS",0.549019607843137,92
"12793","GLMNETRidge","GPT o3 Short","ME/CFS",0.546218487394958,93
"12794","GLMNETRidge","GPT o3 Short","ME/CFS",0.445378151260504,94
"12795","GLMNETRidge","GPT o3 Short","ME/CFS",0.53781512605042,95
"12796","GLMNETRidge","GPT o3 Short","ME/CFS",0.663865546218487,96
"12797","GLMNETRidge","GPT o3 Short","ME/CFS",0.689075630252101,97
"12798","GLMNETRidge","GPT o3 Short","ME/CFS",0.596638655462185,98
"12799","GLMNETRidge","GPT o3 Short","ME/CFS",0.504201680672269,99
"12800","GLMNETRidge","GPT o3 Short","ME/CFS",0.607843137254902,100
"12801","NNET","GPT o3 Short","ME/CFS",0.593837535014006,1
"12802","NNET","GPT o3 Short","ME/CFS",0.557422969187675,2
"12803","NNET","GPT o3 Short","ME/CFS",0.509803921568627,3
"12804","NNET","GPT o3 Short","ME/CFS",0.599439775910364,4
"12805","NNET","GPT o3 Short","ME/CFS",0.586834733893557,5
"12806","NNET","GPT o3 Short","ME/CFS",0.406162464985994,6
"12807","NNET","GPT o3 Short","ME/CFS",0.57703081232493,7
"12808","NNET","GPT o3 Short","ME/CFS",0.509803921568627,8
"12809","NNET","GPT o3 Short","ME/CFS",0.515406162464986,9
"12810","NNET","GPT o3 Short","ME/CFS",0.684873949579832,10
"12811","NNET","GPT o3 Short","ME/CFS",0.557422969187675,11
"12812","NNET","GPT o3 Short","ME/CFS",0.42296918767507,12
"12813","NNET","GPT o3 Short","ME/CFS",0.504201680672269,13
"12814","NNET","GPT o3 Short","ME/CFS",0.546218487394958,14
"12815","NNET","GPT o3 Short","ME/CFS",0.490196078431373,15
"12816","NNET","GPT o3 Short","ME/CFS",0.700280112044818,16
"12817","NNET","GPT o3 Short","ME/CFS",0.596638655462185,17
"12818","NNET","GPT o3 Short","ME/CFS",0.495798319327731,18
"12819","NNET","GPT o3 Short","ME/CFS",0.487394957983193,19
"12820","NNET","GPT o3 Short","ME/CFS",0.595238095238095,20
"12821","NNET","GPT o3 Short","ME/CFS",0.448179271708683,21
"12822","NNET","GPT o3 Short","ME/CFS",0.703081232492997,22
"12823","NNET","GPT o3 Short","ME/CFS",0.689075630252101,23
"12824","NNET","GPT o3 Short","ME/CFS",0.478991596638655,24
"12825","NNET","GPT o3 Short","ME/CFS",0.507002801120448,25
"12826","NNET","GPT o3 Short","ME/CFS",0.599439775910364,26
"12827","NNET","GPT o3 Short","ME/CFS",0.515406162464986,27
"12828","NNET","GPT o3 Short","ME/CFS",0.635854341736695,28
"12829","NNET","GPT o3 Short","ME/CFS",0.514005602240896,29
"12830","NNET","GPT o3 Short","ME/CFS",0.529411764705882,30
"12831","NNET","GPT o3 Short","ME/CFS",0.582633053221288,31
"12832","NNET","GPT o3 Short","ME/CFS",0.787114845938375,32
"12833","NNET","GPT o3 Short","ME/CFS",0.442577030812325,33
"12834","NNET","GPT o3 Short","ME/CFS",0.540616246498599,34
"12835","NNET","GPT o3 Short","ME/CFS",0.717086834733894,35
"12836","NNET","GPT o3 Short","ME/CFS",0.605042016806723,36
"12837","NNET","GPT o3 Short","ME/CFS",0.65546218487395,37
"12838","NNET","GPT o3 Short","ME/CFS",0.591036414565826,38
"12839","NNET","GPT o3 Short","ME/CFS",0.641456582633053,39
"12840","NNET","GPT o3 Short","ME/CFS",0.546218487394958,40
"12841","NNET","GPT o3 Short","ME/CFS",0.464985994397759,41
"12842","NNET","GPT o3 Short","ME/CFS",0.736694677871148,42
"12843","NNET","GPT o3 Short","ME/CFS",0.621848739495798,43
"12844","NNET","GPT o3 Short","ME/CFS",0.630252100840336,44
"12845","NNET","GPT o3 Short","ME/CFS",0.46218487394958,45
"12846","NNET","GPT o3 Short","ME/CFS",0.526610644257703,46
"12847","NNET","GPT o3 Short","ME/CFS",0.511204481792717,47
"12848","NNET","GPT o3 Short","ME/CFS",0.459383753501401,48
"12849","NNET","GPT o3 Short","ME/CFS",0.605042016806723,49
"12850","NNET","GPT o3 Short","ME/CFS",0.518207282913165,50
"12851","NNET","GPT o3 Short","ME/CFS",0.635854341736695,51
"12852","NNET","GPT o3 Short","ME/CFS",0.683473389355742,52
"12853","NNET","GPT o3 Short","ME/CFS",0.509803921568627,53
"12854","NNET","GPT o3 Short","ME/CFS",0.607843137254902,54
"12855","NNET","GPT o3 Short","ME/CFS",0.456582633053221,55
"12856","NNET","GPT o3 Short","ME/CFS",0.663865546218487,56
"12857","NNET","GPT o3 Short","ME/CFS",0.65546218487395,57
"12858","NNET","GPT o3 Short","ME/CFS",0.588235294117647,58
"12859","NNET","GPT o3 Short","ME/CFS",0.516806722689076,59
"12860","NNET","GPT o3 Short","ME/CFS",0.621848739495798,60
"12861","NNET","GPT o3 Short","ME/CFS",0.560224089635854,61
"12862","NNET","GPT o3 Short","ME/CFS",0.546218487394958,62
"12863","NNET","GPT o3 Short","ME/CFS",0.65266106442577,63
"12864","NNET","GPT o3 Short","ME/CFS",0.459383753501401,64
"12865","NNET","GPT o3 Short","ME/CFS",0.369747899159664,65
"12866","NNET","GPT o3 Short","ME/CFS",0.815126050420168,66
"12867","NNET","GPT o3 Short","ME/CFS",0.579831932773109,67
"12868","NNET","GPT o3 Short","ME/CFS",0.641456582633053,68
"12869","NNET","GPT o3 Short","ME/CFS",0.470588235294118,69
"12870","NNET","GPT o3 Short","ME/CFS",0.633053221288515,70
"12871","NNET","GPT o3 Short","ME/CFS",0.574229691876751,71
"12872","NNET","GPT o3 Short","ME/CFS",0.753501400560224,72
"12873","NNET","GPT o3 Short","ME/CFS",0.61344537815126,73
"12874","NNET","GPT o3 Short","ME/CFS",0.596638655462185,74
"12875","NNET","GPT o3 Short","ME/CFS",0.683473389355742,75
"12876","NNET","GPT o3 Short","ME/CFS",0.683473389355742,76
"12877","NNET","GPT o3 Short","ME/CFS",0.515406162464986,77
"12878","NNET","GPT o3 Short","ME/CFS",0.568627450980392,78
"12879","NNET","GPT o3 Short","ME/CFS",0.612044817927171,79
"12880","NNET","GPT o3 Short","ME/CFS",0.526610644257703,80
"12881","NNET","GPT o3 Short","ME/CFS",0.563025210084034,81
"12882","NNET","GPT o3 Short","ME/CFS",0.563025210084034,82
"12883","NNET","GPT o3 Short","ME/CFS",0.522408963585434,83
"12884","NNET","GPT o3 Short","ME/CFS",0.490196078431373,84
"12885","NNET","GPT o3 Short","ME/CFS",0.579831932773109,85
"12886","NNET","GPT o3 Short","ME/CFS",0.528011204481793,86
"12887","NNET","GPT o3 Short","ME/CFS",0.591036414565826,87
"12888","NNET","GPT o3 Short","ME/CFS",0.57703081232493,88
"12889","NNET","GPT o3 Short","ME/CFS",0.574229691876751,89
"12890","NNET","GPT o3 Short","ME/CFS",0.560224089635854,90
"12891","NNET","GPT o3 Short","ME/CFS",0.565826330532213,91
"12892","NNET","GPT o3 Short","ME/CFS",0.521008403361344,92
"12893","NNET","GPT o3 Short","ME/CFS",0.574229691876751,93
"12894","NNET","GPT o3 Short","ME/CFS",0.675070028011205,94
"12895","NNET","GPT o3 Short","ME/CFS",0.406162464985994,95
"12896","NNET","GPT o3 Short","ME/CFS",0.644257703081233,96
"12897","NNET","GPT o3 Short","ME/CFS",0.425770308123249,97
"12898","NNET","GPT o3 Short","ME/CFS",0.585434173669468,98
"12899","NNET","GPT o3 Short","ME/CFS",0.485994397759104,99
"12900","NNET","GPT o3 Short","ME/CFS",0.591036414565826,100
"12901","RF","GPT o3 Short","ME/CFS",0.53781512605042,1
"12902","RF","GPT o3 Short","ME/CFS",0.571428571428571,2
"12903","RF","GPT o3 Short","ME/CFS",0.617647058823529,3
"12904","RF","GPT o3 Short","ME/CFS",0.605042016806723,4
"12905","RF","GPT o3 Short","ME/CFS",0.492997198879552,5
"12906","RF","GPT o3 Short","ME/CFS",0.659663865546218,6
"12907","RF","GPT o3 Short","ME/CFS",0.635854341736695,7
"12908","RF","GPT o3 Short","ME/CFS",0.582633053221289,8
"12909","RF","GPT o3 Short","ME/CFS",0.592436974789916,9
"12910","RF","GPT o3 Short","ME/CFS",0.73249299719888,10
"12911","RF","GPT o3 Short","ME/CFS",0.487394957983193,11
"12912","RF","GPT o3 Short","ME/CFS",0.668067226890756,12
"12913","RF","GPT o3 Short","ME/CFS",0.540616246498599,13
"12914","RF","GPT o3 Short","ME/CFS",0.592436974789916,14
"12915","RF","GPT o3 Short","ME/CFS",0.571428571428571,15
"12916","RF","GPT o3 Short","ME/CFS",0.717086834733894,16
"12917","RF","GPT o3 Short","ME/CFS",0.675070028011204,17
"12918","RF","GPT o3 Short","ME/CFS",0.644257703081232,18
"12919","RF","GPT o3 Short","ME/CFS",0.518207282913165,19
"12920","RF","GPT o3 Short","ME/CFS",0.549019607843137,20
"12921","RF","GPT o3 Short","ME/CFS",0.532212885154062,21
"12922","RF","GPT o3 Short","ME/CFS",0.684873949579832,22
"12923","RF","GPT o3 Short","ME/CFS",0.637254901960784,23
"12924","RF","GPT o3 Short","ME/CFS",0.696078431372549,24
"12925","RF","GPT o3 Short","ME/CFS",0.624649859943978,25
"12926","RF","GPT o3 Short","ME/CFS",0.662464985994398,26
"12927","RF","GPT o3 Short","ME/CFS",0.708683473389356,27
"12928","RF","GPT o3 Short","ME/CFS",0.641456582633053,28
"12929","RF","GPT o3 Short","ME/CFS",0.69047619047619,29
"12930","RF","GPT o3 Short","ME/CFS",0.694677871148459,30
"12931","RF","GPT o3 Short","ME/CFS",0.595238095238095,31
"12932","RF","GPT o3 Short","ME/CFS",0.792717086834734,32
"12933","RF","GPT o3 Short","ME/CFS",0.519607843137255,33
"12934","RF","GPT o3 Short","ME/CFS",0.522408963585434,34
"12935","RF","GPT o3 Short","ME/CFS",0.596638655462185,35
"12936","RF","GPT o3 Short","ME/CFS",0.598039215686274,36
"12937","RF","GPT o3 Short","ME/CFS",0.633053221288515,37
"12938","RF","GPT o3 Short","ME/CFS",0.613445378151261,38
"12939","RF","GPT o3 Short","ME/CFS",0.550420168067227,39
"12940","RF","GPT o3 Short","ME/CFS",0.554621848739496,40
"12941","RF","GPT o3 Short","ME/CFS",0.551820728291317,41
"12942","RF","GPT o3 Short","ME/CFS",0.57563025210084,42
"12943","RF","GPT o3 Short","ME/CFS",0.512605042016807,43
"12944","RF","GPT o3 Short","ME/CFS",0.470588235294118,44
"12945","RF","GPT o3 Short","ME/CFS",0.42296918767507,45
"12946","RF","GPT o3 Short","ME/CFS",0.567226890756303,46
"12947","RF","GPT o3 Short","ME/CFS",0.595238095238095,47
"12948","RF","GPT o3 Short","ME/CFS",0.645658263305322,48
"12949","RF","GPT o3 Short","ME/CFS",0.449579831932773,49
"12950","RF","GPT o3 Short","ME/CFS",0.637254901960784,50
"12951","RF","GPT o3 Short","ME/CFS",0.640056022408964,51
"12952","RF","GPT o3 Short","ME/CFS",0.803921568627451,52
"12953","RF","GPT o3 Short","ME/CFS",0.676470588235294,53
"12954","RF","GPT o3 Short","ME/CFS",0.553221288515406,54
"12955","RF","GPT o3 Short","ME/CFS",0.623249299719888,55
"12956","RF","GPT o3 Short","ME/CFS",0.747899159663866,56
"12957","RF","GPT o3 Short","ME/CFS",0.61624649859944,57
"12958","RF","GPT o3 Short","ME/CFS",0.682072829131653,58
"12959","RF","GPT o3 Short","ME/CFS",0.610644257703081,59
"12960","RF","GPT o3 Short","ME/CFS",0.676470588235294,60
"12961","RF","GPT o3 Short","ME/CFS",0.57563025210084,61
"12962","RF","GPT o3 Short","ME/CFS",0.612044817927171,62
"12963","RF","GPT o3 Short","ME/CFS",0.633053221288515,63
"12964","RF","GPT o3 Short","ME/CFS",0.605042016806723,64
"12965","RF","GPT o3 Short","ME/CFS",0.697478991596639,65
"12966","RF","GPT o3 Short","ME/CFS",0.606442577030812,66
"12967","RF","GPT o3 Short","ME/CFS",0.579831932773109,67
"12968","RF","GPT o3 Short","ME/CFS",0.53921568627451,68
"12969","RF","GPT o3 Short","ME/CFS",0.635854341736695,69
"12970","RF","GPT o3 Short","ME/CFS",0.544817927170868,70
"12971","RF","GPT o3 Short","ME/CFS",0.617647058823529,71
"12972","RF","GPT o3 Short","ME/CFS",0.600840336134454,72
"12973","RF","GPT o3 Short","ME/CFS",0.689075630252101,73
"12974","RF","GPT o3 Short","ME/CFS",0.750700280112045,74
"12975","RF","GPT o3 Short","ME/CFS",0.612044817927171,75
"12976","RF","GPT o3 Short","ME/CFS",0.519607843137255,76
"12977","RF","GPT o3 Short","ME/CFS",0.532212885154062,77
"12978","RF","GPT o3 Short","ME/CFS",0.641456582633053,78
"12979","RF","GPT o3 Short","ME/CFS",0.780112044817927,79
"12980","RF","GPT o3 Short","ME/CFS",0.65406162464986,80
"12981","RF","GPT o3 Short","ME/CFS",0.666666666666667,81
"12982","RF","GPT o3 Short","ME/CFS",0.553221288515406,82
"12983","RF","GPT o3 Short","ME/CFS",0.606442577030812,83
"12984","RF","GPT o3 Short","ME/CFS",0.609243697478992,84
"12985","RF","GPT o3 Short","ME/CFS",0.561624649859944,85
"12986","RF","GPT o3 Short","ME/CFS",0.544817927170868,86
"12987","RF","GPT o3 Short","ME/CFS",0.593837535014006,87
"12988","RF","GPT o3 Short","ME/CFS",0.656862745098039,88
"12989","RF","GPT o3 Short","ME/CFS",0.612044817927171,89
"12990","RF","GPT o3 Short","ME/CFS",0.637254901960784,90
"12991","RF","GPT o3 Short","ME/CFS",0.656862745098039,91
"12992","RF","GPT o3 Short","ME/CFS",0.628851540616246,92
"12993","RF","GPT o3 Short","ME/CFS",0.602240896358543,93
"12994","RF","GPT o3 Short","ME/CFS",0.478991596638655,94
"12995","RF","GPT o3 Short","ME/CFS",0.494397759103641,95
"12996","RF","GPT o3 Short","ME/CFS",0.738095238095238,96
"12997","RF","GPT o3 Short","ME/CFS",0.704481792717087,97
"12998","RF","GPT o3 Short","ME/CFS",0.65266106442577,98
"12999","RF","GPT o3 Short","ME/CFS",0.410364145658263,99
"13000","RF","GPT o3 Short","ME/CFS",0.518207282913165,100
"13001","EXTRATREES","GPT o3 Short","TB",0.883699633699634,1
"13002","EXTRATREES","GPT o3 Short","TB",0.925824175824176,2
"13003","EXTRATREES","GPT o3 Short","TB",0.922161172161172,3
"13004","EXTRATREES","GPT o3 Short","TB",0.921245421245421,4
"13005","EXTRATREES","GPT o3 Short","TB",0.945970695970696,5
"13006","EXTRATREES","GPT o3 Short","TB",0.906593406593407,6
"13007","EXTRATREES","GPT o3 Short","TB",0.923992673992674,7
"13008","EXTRATREES","GPT o3 Short","TB",0.903846153846154,8
"13009","EXTRATREES","GPT o3 Short","TB",0.947802197802198,9
"13010","EXTRATREES","GPT o3 Short","TB",0.843406593406593,10
"13011","EXTRATREES","GPT o3 Short","TB",0.91025641025641,11
"13012","EXTRATREES","GPT o3 Short","TB",0.942307692307692,12
"13013","EXTRATREES","GPT o3 Short","TB",0.812728937728938,13
"13014","EXTRATREES","GPT o3 Short","TB",0.958791208791209,14
"13015","EXTRATREES","GPT o3 Short","TB",0.907509157509158,15
"13016","EXTRATREES","GPT o3 Short","TB",0.938644688644689,16
"13017","EXTRATREES","GPT o3 Short","TB",0.909340659340659,17
"13018","EXTRATREES","GPT o3 Short","TB",0.933150183150183,18
"13019","EXTRATREES","GPT o3 Short","TB",0.922161172161172,19
"13020","EXTRATREES","GPT o3 Short","TB",0.90018315018315,20
"13021","EXTRATREES","GPT o3 Short","TB",0.952380952380952,21
"13022","EXTRATREES","GPT o3 Short","TB",0.899267399267399,22
"13023","EXTRATREES","GPT o3 Short","TB",0.927197802197802,23
"13024","EXTRATREES","GPT o3 Short","TB",0.92032967032967,24
"13025","EXTRATREES","GPT o3 Short","TB",0.934981684981685,25
"13026","EXTRATREES","GPT o3 Short","TB",0.833791208791209,26
"13027","EXTRATREES","GPT o3 Short","TB",0.941391941391941,27
"13028","EXTRATREES","GPT o3 Short","TB",0.938644688644689,28
"13029","EXTRATREES","GPT o3 Short","TB",0.954212454212454,29
"13030","EXTRATREES","GPT o3 Short","TB",0.950549450549451,30
"13031","EXTRATREES","GPT o3 Short","TB",0.921245421245421,31
"13032","EXTRATREES","GPT o3 Short","TB",0.938644688644689,32
"13033","EXTRATREES","GPT o3 Short","TB",0.909340659340659,33
"13034","EXTRATREES","GPT o3 Short","TB",0.928571428571429,34
"13035","EXTRATREES","GPT o3 Short","TB",0.983516483516483,35
"13036","EXTRATREES","GPT o3 Short","TB",0.955128205128205,36
"13037","EXTRATREES","GPT o3 Short","TB",0.922161172161172,37
"13038","EXTRATREES","GPT o3 Short","TB",0.914835164835165,38
"13039","EXTRATREES","GPT o3 Short","TB",0.91025641025641,39
"13040","EXTRATREES","GPT o3 Short","TB",0.856227106227106,40
"13041","EXTRATREES","GPT o3 Short","TB",0.867216117216117,41
"13042","EXTRATREES","GPT o3 Short","TB",0.928571428571429,42
"13043","EXTRATREES","GPT o3 Short","TB",0.90018315018315,43
"13044","EXTRATREES","GPT o3 Short","TB",0.833333333333333,44
"13045","EXTRATREES","GPT o3 Short","TB",0.895604395604396,45
"13046","EXTRATREES","GPT o3 Short","TB",0.918498168498168,46
"13047","EXTRATREES","GPT o3 Short","TB",0.84981684981685,47
"13048","EXTRATREES","GPT o3 Short","TB",0.893772893772894,48
"13049","EXTRATREES","GPT o3 Short","TB",0.881868131868132,49
"13050","EXTRATREES","GPT o3 Short","TB",0.89514652014652,50
"13051","EXTRATREES","GPT o3 Short","TB",0.945970695970696,51
"13052","EXTRATREES","GPT o3 Short","TB",0.923076923076923,52
"13053","EXTRATREES","GPT o3 Short","TB",0.888278388278388,53
"13054","EXTRATREES","GPT o3 Short","TB",0.947802197802198,54
"13055","EXTRATREES","GPT o3 Short","TB",0.896520146520147,55
"13056","EXTRATREES","GPT o3 Short","TB",0.919413919413919,56
"13057","EXTRATREES","GPT o3 Short","TB",0.904761904761905,57
"13058","EXTRATREES","GPT o3 Short","TB",0.923992673992674,58
"13059","EXTRATREES","GPT o3 Short","TB",0.905677655677656,59
"13060","EXTRATREES","GPT o3 Short","TB",0.917582417582418,60
"13061","EXTRATREES","GPT o3 Short","TB",0.921703296703297,61
"13062","EXTRATREES","GPT o3 Short","TB",0.914835164835165,62
"13063","EXTRATREES","GPT o3 Short","TB",0.879120879120879,63
"13064","EXTRATREES","GPT o3 Short","TB",0.918498168498168,64
"13065","EXTRATREES","GPT o3 Short","TB",0.823260073260073,65
"13066","EXTRATREES","GPT o3 Short","TB",0.947802197802198,66
"13067","EXTRATREES","GPT o3 Short","TB",0.909340659340659,67
"13068","EXTRATREES","GPT o3 Short","TB",0.876373626373626,68
"13069","EXTRATREES","GPT o3 Short","TB",0.864468864468865,69
"13070","EXTRATREES","GPT o3 Short","TB",0.923076923076923,70
"13071","EXTRATREES","GPT o3 Short","TB",0.913919413919414,71
"13072","EXTRATREES","GPT o3 Short","TB",0.955128205128205,72
"13073","EXTRATREES","GPT o3 Short","TB",0.882783882783883,73
"13074","EXTRATREES","GPT o3 Short","TB",0.913919413919414,74
"13075","EXTRATREES","GPT o3 Short","TB",0.948717948717949,75
"13076","EXTRATREES","GPT o3 Short","TB",0.863553113553114,76
"13077","EXTRATREES","GPT o3 Short","TB",0.907967032967033,77
"13078","EXTRATREES","GPT o3 Short","TB",0.89010989010989,78
"13079","EXTRATREES","GPT o3 Short","TB",0.968864468864469,79
"13080","EXTRATREES","GPT o3 Short","TB",0.882783882783883,80
"13081","EXTRATREES","GPT o3 Short","TB",0.867216117216117,81
"13082","EXTRATREES","GPT o3 Short","TB",0.92948717948718,82
"13083","EXTRATREES","GPT o3 Short","TB",0.909340659340659,83
"13084","EXTRATREES","GPT o3 Short","TB",0.925824175824176,84
"13085","EXTRATREES","GPT o3 Short","TB",0.909340659340659,85
"13086","EXTRATREES","GPT o3 Short","TB",0.933150183150183,86
"13087","EXTRATREES","GPT o3 Short","TB",0.913003663003663,87
"13088","EXTRATREES","GPT o3 Short","TB",0.913003663003663,88
"13089","EXTRATREES","GPT o3 Short","TB",0.91025641025641,89
"13090","EXTRATREES","GPT o3 Short","TB",0.915750915750916,90
"13091","EXTRATREES","GPT o3 Short","TB",0.891941391941392,91
"13092","EXTRATREES","GPT o3 Short","TB",0.937728937728938,92
"13093","EXTRATREES","GPT o3 Short","TB",0.903846153846154,93
"13094","EXTRATREES","GPT o3 Short","TB",0.904761904761905,94
"13095","EXTRATREES","GPT o3 Short","TB",0.926739926739927,95
"13096","EXTRATREES","GPT o3 Short","TB",0.93040293040293,96
"13097","EXTRATREES","GPT o3 Short","TB",0.903846153846154,97
"13098","EXTRATREES","GPT o3 Short","TB",0.855311355311355,98
"13099","EXTRATREES","GPT o3 Short","TB",0.886446886446886,99
"13100","EXTRATREES","GPT o3 Short","TB",0.889194139194139,100
"13101","GLMNETLasso","GPT o3 Short","TB",0.870879120879121,1
"13102","GLMNETLasso","GPT o3 Short","TB",0.923992673992674,2
"13103","GLMNETLasso","GPT o3 Short","TB",0.913003663003663,3
"13104","GLMNETLasso","GPT o3 Short","TB",0.921245421245421,4
"13105","GLMNETLasso","GPT o3 Short","TB",0.956959706959707,5
"13106","GLMNETLasso","GPT o3 Short","TB",0.938644688644689,6
"13107","GLMNETLasso","GPT o3 Short","TB",0.93040293040293,7
"13108","GLMNETLasso","GPT o3 Short","TB",0.946886446886447,8
"13109","GLMNETLasso","GPT o3 Short","TB",0.960622710622711,9
"13110","GLMNETLasso","GPT o3 Short","TB",0.845238095238095,10
"13111","GLMNETLasso","GPT o3 Short","TB",0.895604395604396,11
"13112","GLMNETLasso","GPT o3 Short","TB",0.942307692307692,12
"13113","GLMNETLasso","GPT o3 Short","TB",0.844322344322344,13
"13114","GLMNETLasso","GPT o3 Short","TB",0.956043956043956,14
"13115","GLMNETLasso","GPT o3 Short","TB",0.886446886446887,15
"13116","GLMNETLasso","GPT o3 Short","TB",0.965201465201465,16
"13117","GLMNETLasso","GPT o3 Short","TB",0.883699633699634,17
"13118","GLMNETLasso","GPT o3 Short","TB",0.906593406593407,18
"13119","GLMNETLasso","GPT o3 Short","TB",0.951465201465201,19
"13120","GLMNETLasso","GPT o3 Short","TB",0.914835164835165,20
"13121","GLMNETLasso","GPT o3 Short","TB",0.89010989010989,21
"13122","GLMNETLasso","GPT o3 Short","TB",0.888278388278388,22
"13123","GLMNETLasso","GPT o3 Short","TB",0.926739926739927,23
"13124","GLMNETLasso","GPT o3 Short","TB",0.937728937728938,24
"13125","GLMNETLasso","GPT o3 Short","TB",0.886446886446886,25
"13126","GLMNETLasso","GPT o3 Short","TB",0.867216117216117,26
"13127","GLMNETLasso","GPT o3 Short","TB",0.954212454212454,27
"13128","GLMNETLasso","GPT o3 Short","TB",0.936813186813187,28
"13129","GLMNETLasso","GPT o3 Short","TB",0.911172161172161,29
"13130","GLMNETLasso","GPT o3 Short","TB",0.963369963369963,30
"13131","GLMNETLasso","GPT o3 Short","TB",0.928571428571429,31
"13132","GLMNETLasso","GPT o3 Short","TB",0.874542124542125,32
"13133","GLMNETLasso","GPT o3 Short","TB",0.892857142857143,33
"13134","GLMNETLasso","GPT o3 Short","TB",0.919413919413919,34
"13135","GLMNETLasso","GPT o3 Short","TB",0.961538461538462,35
"13136","GLMNETLasso","GPT o3 Short","TB",0.927655677655678,36
"13137","GLMNETLasso","GPT o3 Short","TB",0.93956043956044,37
"13138","GLMNETLasso","GPT o3 Short","TB",0.91025641025641,38
"13139","GLMNETLasso","GPT o3 Short","TB",0.9496336996337,39
"13140","GLMNETLasso","GPT o3 Short","TB",0.860805860805861,40
"13141","GLMNETLasso","GPT o3 Short","TB",0.891025641025641,41
"13142","GLMNETLasso","GPT o3 Short","TB",0.883699633699634,42
"13143","GLMNETLasso","GPT o3 Short","TB",0.853479853479853,43
"13144","GLMNETLasso","GPT o3 Short","TB",0.811355311355311,44
"13145","GLMNETLasso","GPT o3 Short","TB",0.891941391941392,45
"13146","GLMNETLasso","GPT o3 Short","TB",0.892857142857143,46
"13147","GLMNETLasso","GPT o3 Short","TB",0.884615384615385,47
"13148","GLMNETLasso","GPT o3 Short","TB",0.915750915750916,48
"13149","GLMNETLasso","GPT o3 Short","TB",0.875457875457875,49
"13150","GLMNETLasso","GPT o3 Short","TB",0.907509157509158,50
"13151","GLMNETLasso","GPT o3 Short","TB",0.93040293040293,51
"13152","GLMNETLasso","GPT o3 Short","TB",0.884615384615385,52
"13153","GLMNETLasso","GPT o3 Short","TB",0.895604395604396,53
"13154","GLMNETLasso","GPT o3 Short","TB",0.932234432234432,54
"13155","GLMNETLasso","GPT o3 Short","TB",0.914835164835165,55
"13156","GLMNETLasso","GPT o3 Short","TB",0.932234432234432,56
"13157","GLMNETLasso","GPT o3 Short","TB",0.862637362637363,57
"13158","GLMNETLasso","GPT o3 Short","TB",0.909340659340659,58
"13159","GLMNETLasso","GPT o3 Short","TB",0.947802197802198,59
"13160","GLMNETLasso","GPT o3 Short","TB",0.938644688644689,60
