IL6,76
S100A12,72
CD177,71
TLR4,71
IL10,70
IL1B,68
TNF,67
PECAM1,63
IFNG,60
CCL2,55
PDPN,55
S100A8,55
S100A9,55
TSPO,55
STAT1,54
CXCL10,53
IL18,53
MMP9,52
CCL4,48
STAT3,47
SPI1,45
IRF7,44
ANXA3,42
FPR1,42
JAK1,42
ALOX5AP,41
ALPL,41
JAK2,41
NCF4,41
TRAF6,41
MYD88,40
NLRP3,40
CFL1,39
CXCL8,38
NFKB1,37
RELA,36
SOCS3,36
CCL3,35
IL15,34
MFSD2A,34
CXCL9,33
TLR9,33
IL15RA,32
IL17A,32
TLR2,32
IRF9,31
SELE,31
CCL5,30
ICAM1,30
IL12B,30
IRF3,30
SOCS1,30
TYK2,30
VCAM1,29
CD40,28
CASP1,27
IKBKB,26
IL1RN,26
MAPK14,26
CD86,25
MAPK1,25
MAPK3,25
MPO,25
TFPI,25
TLR3,25
IL23A,24
IRF1,24
CASP3,23
MAPK8,23
BAD,22
CD80,22
IFIH1,22
CCR5,21
CD14,21
IL2RA,21
MX1,21
NFKBIA,21
OAS1,21
CCR2,20
CD163,20
CD38,20
GCLC,20
IFNAR1,20
IFNAR2,20
CASP10,19
DDX58,19
IFI27,19
VEGFA,19
ADAMTS2,18
CFH,18
FCGR2A,18
IFNGR1,18
STAT2,18
THBD,18
C1orf112,17
CXCL11,17
DPM1,17
ENPP4,17
FGR,17
FUCA2,17
ITGA7,17
MAP3K7,17
MYH16,17
NFYA,17
NIPAL3,17
SCYL3,17
STPG1,17
AK2,16
ALS2,16
ANKIB1,16
AOC1,16
ARF5,16
ARHGAP33,16
CAMKK1,16
CASP8,16
CFLAR,16
CFTR,16
CXCR4,16
CYP26B1,16
CYP51A1,16
DBNDD1,16
F3,16
FKBP4,16
FOS,16
HECW1,16
HS3ST1,16
HSPB6,16
ICA1,16
IFNGR2,16
IL6R,16
JUN,16
KDM1A,16
KRIT1,16
LAP3,16
LASP1,16
M6PR,16
MAD1L1,16
MTMR7,16
NDUFAB1,16
NDUFAF7,16
PDK4,16
PLAT,16
PLXND1,16
POLDIP2,16
RAD52,16
RBM5,16
RBM6,16
RECQL,16
RORC,16
SARM1,16
SELPLG,16
SEMA3F,16
SERPINE1,16
SLC22A16,16
SLC7A2,16
SNX11,16
TMEM176A,16
VPS50,16
WNT16,16
ZMYND10,16
ABCB5,15
BAX,15
CCR1,15
CTLA4,15
FASLG,15
GATA3,15
HLA-DRB1,15
RSAD2,15
SLC25A13,15
STAT4,15
STAT5A,15
STAT5B,15
BCL2,14
CALCR,14
CD28,14
CDC27,14
DVL2,14
FAS,14
GSDMD,14
IL1R1,14
IL1R2,14
ISG15,14
ITGAM,14
ITGB2,14
PDCD1,14
PRSS22,14
SELL,14
SKAP2,14
SLC4A1,14
ST7,14
STAT6,14
UPF1,14
ACSM3,13
ATF2,13
CD274,13
CIAPIN1,13
DHX33,13
GZMB,13
HOXA11,13
IL18R1,13
LIG3,13
MCUB,13
MEOX1,13
POLR2J,13
PRF1,13
REXO5,13
RPAP3,13
TBX21,13
THSD7A,13
TIFAB,13
TNFRSF1A,13
ABCB4,12
B3GALT2,12
CASP9,12
CCR7,12
COPZ2,12
CREBBP,12
CROT,12
F2,12
FAM214B,12
FBXL3,12
GCFC2,12
IBTK,12
IL21,12
IL6ST,12
IL7R,12
IRAK4,12
ITGAL,12
ITPKC,12
KCNA5,12
KMT2E,12
LMOD1,12
MYCBP2,12
OTOF,12
PDK2,12
PON1,12
PRKAR2B,12
PTGS2,12
RHBDD2,12
SOX8,12
SPPL2B,12
TNFRSF1B,12
TSPOAP1,12
WDR54,12
ZNF195,12
ANGPT2,11
BLK,11
CREB1,11
CRP,11
ELANE,11
FCER1A,11
IFNA1,11
IL22,11
IL27,11
IL4,11
ORAI1,11
PCSK9,11
TICAM1,11
BID,10
CD68,10
EBI3,10
F5,10
FCGR3A,10
FCGR3B,10
IL10RA,10
IL10RB,10
IL13,10
IL17F,10
IL1RL1,10
IL2RB,10
JAK3,10
LAG3,10
LTF,10
MAP2K1,10
MAP2K4,10
OLAH,10
PIK3CA,10
PRTN3,10
SQSTM1,10
TGFB1,10
UBD,10
AKT1,9
BCL2L1,9
CD34,9
CEACAM8,9
DEFA1,9
F10,9
FLT1,9
HAVCR2,9
IFNB1,9
IL1RAP,9
IL33,9
KDR,9
KLRK1,9
NFKB2,9
NLRC4,9
NOD2,9
NOS3,9
PLG,9
PROC,9
PROS1,9
TLR5,9
AIM2,8
ANGPT1,8
AZU1,8
BPI,8
CD69,8
CSF3,8
CXCR1,8
CXCR2,8
EDN1,8
IFI44L,8
MAP2K7,8
MMP8,8
MTOR,8
NOD1,8
SERPINF2,8
CD19,7
CD27,7
CSF2,7
CXCR5,7
CYCS,7
GNLY,7
IFIT3,7
IL12RB1,7
IL18BP,7
IL18RAP,7
IL5,7
IRF5,7
KLRD1,7
MCL1,7
NFKBIB,7
NOS2,7
PLAU,7
SERPINA1,7
TEK,7
TLR1,7
TLR6,7
TNFRSF4,7
TNFRSF9,7
TRAF3,7
TRBV11-2,7
VWF,7
APOA1,6
APOB,6
APOE,6
CASP4,6
CASP5,6
