IL1B	100
IL6	100
TNF	99
IFNG	96
ICAM1	95
VCAM1	95
IRF7	91
SELE	91
IL15	90
STAT1	90
TLR4	90
IL15RA	89
IL10	88
IRF3	88
VWF	87
VEGFA	86
MYD88	85
THBD	83
CXCL10	81
SERPINE1	80
NFKB1	79
CCL2	78
F3	76
PLAT	76
SELP	76
TLR2	76
F5	75
IL18	75
IL17A	69
TLR9	68
F2	67
NOS3	67
RELA	66
PECAM1	64
NLRP3	63
EDN1	62
JAK1	62
STAT2	61
ISG15	59
S100A8	59
S100A9	59
IRAK4	58
CCL5	57
CXCL8	57
MX1	57
TLR3	57
STAT3	56
CD14	54
IFNAR1	54
JAK2	54
PROC	54
CASP1	53
CCL3	52
IFIT1	50
OAS1	50
S100A12	50
IRF9	49
KDR	49
FLT1	48
IL1RN	47
IL2	46
F10	45
SERPINC1	45
IL12B	44
IL1A	44
TNNI3	44
TRAF6	44
PROS1	43
IFNAR2	42
TNNT2	42
CCL4	41
NPPB	41
PLAU	41
PYCARD	41
ANGPT2	40
C3	40
C5	40
CDH5	40
ANGPT1	39
FGA	39
FGB	39
IFIT3	39
IL1R1	39
IL23A	39
MYH7	39
NPPA	39
TYK2	39
DDX58	38
IFIH1	38
IFNGR1	38
NFKB2	38
TNFRSF1A	38
CFH	36
F7	36
FGG	36
IFIT2	35
IRF1	35
MX2	34
OAS3	34
RELB	34
IFNGR2	33
IL4	33
MMP9	33
OAS2	33
IL12A	31
IL6R	31
TEK	31
TNFRSF1B	31
VEGFB	31
CFB	30
CXCL9	29
ISG20	29
MAVS	29
MPO	29
AIM2	28
STAT5A	28
CCR2	27
CD4	27
CD8A	27
STING1	27
ELANE	26
IFNB1	26
TFPI	26
HMGB1	25
IL6ST	25
ACTC1	24
CD3E	24
CD40	24
GSDMD	24
ITGAM	24
MYBPC3	24
STAT5B	24
TICAM1	24
C4A	23
CD163	23
IFNA1	23
THBS1	23
TLR5	23
CCR5	22
CD36	22
PROCR	22
SOCS1	22
VEGFC	22
C1QA	21
MYL2	21
NFKBIA	21
F13A1	20
FCGR2A	20
HLA-DRB1	20
IL17F	20
IL2RA	20
JAK3	20
PLG	20
REL	20
SOCS3	20
CD19	19
CTLA4	19
FCGR3A	19
IKBKB	19
IL2RB	19
IRF5	19
CXCL2	18
IFITM3	18
MMP2	18
MYL3	18
PLAUR	18
C1QB	17
NLRC4	17
TBK1	17
CD55	16
CXCL1	16
F11	16
FOS	16
IL13	16
JUN	16
