CXCL10	100
CXCL9	100
IRF7	100
STAT1	100
IFIT3	99
OAS1	99
IFI44L	98
MX1	98
FCGR1A	97
GBP1	97
ISG15	97
OAS3	97
CXCL11	96
BATF2	93
IFIT1	93
SERPING1	92
IFI27	87
IFIT2	87
HLA-DRA	86
OAS2	86
SOCS3	86
GBP2	85
OASL	85
TLR2	85
CCL2	84
GBP4	84
IFI44	84
SIGLEC1	82
HLA-DRB1	81
IL1B	81
GBP5	79
MX2	78
FCGR1B	77
S100A8	75
S100A9	75
IFITM3	73
TLR4	72
RSAD2	71
CCL8	67
DUSP3	67
TAP1	66
HLA-DPB1	63
KLF2	63
S100A12	63
CD274	62
IRF9	62
IFI35	61
HLA-DPA1	60
IRF1	60
GBP6	59
CD14	58
MMP9	57
STAT2	57
IDO1	56
LTF	56
CCL4	54
NLRP3	54
SOCS1	54
TNF	54
CCR2	53
IFI6	52
CXCL13	51
IFITM1	51
TAP2	50
IL6	48
TRIM22	48
DDX58	47
IFIH1	47
LCN2	44
C1QB	42
CLEC4E	42
GBP3	40
LILRB1	40
PSMB9	40
GZMB	39
IFITM2	39
TNFSF10	39
HERC5	38
ICAM1	38
NOD2	38
XAF1	38
CCL3	37
SP110	37
USP18	37
PSMB8	36
PTGS2	36
CXCL8	35
ELANE	35
LAMP3	34
CASP1	33
CCL5	33
CCR5	33
AIM2	32
IFIT5	32
IL1RN	32
LILRB2	32
C1QC	31
IL10	30
MMP8	30
MPO	30
BST2	29
FCGR3A	29
PRF1	29
BCL2A1	28
CCL7	28
CD163	28
EPSTI1	28
IFI16	28
ITGAM	28
ITGAX	28
LY6E	28
CXCL2	27
FCGR2A	27
HLA-DQA1	27
HLA-DQB1	27
CD86	26
ANKRD22	25
C1QA	25
CD36	25
DEFA4	25
GNLY	25
GBP7	24
MARCO	24
AZU1	23
LILRA2	23
TLR9	23
CIITA	22
JAK2	22
NKG7	22
ARG1	21
JAK1	21
LGALS3	21
NFKBIA	21
TNFAIP6	21
CCR7	20
CD40	20
CXCL1	20
LYZ	20
TLR1	20
CTSG	19
IRF8	19
LGALS9	19
VCAM1	19
CCR1	18
CD38	18
HP	18
IFNG	18
IL15	18
IL18	18
ISG20	18
TLR5	18
TNFAIP3	18
TYK2	18
CEACAM8	17
CLEC7A	17
DEFA1	17
HLA-B	17
MMP1	17
PLSCR1	17
TRIM21	17
B2M	16
CEACAM1	16
CXCL3	16
PTPRC	16
PTX3	16
ZBP1	16
C2	15
CAMP	15
CASP5	15
CD74	15
CTSC	15
SERPINA1	15
SP100	15
TNFSF13B	15
TRIM25	15
CD68	14
CD80	14
DDX60	14
DEFA3	14
EIF2AK2	14
HLA-C	14
IL12B	14
STAT3	14
ADAR	13
CMPK2	13
CXCL5	13
GZMA	13
IL15RA	13
LAG3	13
NLRC4	13
NOS2	13
P2RY14	13
TREM1	13
CASP4	12
CCL19	12
FCGR2B	12
FCGR3B	12
HERC6	12
KLRD1	12
RAB20	12
TAPBP	12
TRIM14	12
C3	11
CCL20	11
CD3D	11
CLEC4D	11
IL7R	11
LILRA1	11
NCF2	11
PLAUR	11
SAA1	11
SAA2	11
STAT4	11
CD3E	10
CD4	10
CFH	10
CXCL16	10
CXCR2	10
CXCR4	10
DHX58	10
ETV7	10
IFI27L1	10
NCF1	10
PRTN3	10
TLR6	10
TUBGCP6	10
APOL1	9
CD83	9
CD8A	9
HLA-DMB	9
HLA-DRB5	9
HLA-E	9
IRF5	9
KLRB1	9
KLRK1	9
LRRK2	9
PYCARD	9
SAMD9L	9
TRAFD1	9
BPI	8
CD3G	8
CD8B	8
CEACAM6	8
CXCR6	8
FOS	8
FPR1	8
HLA-DMA	8
IFI30	8
LY96	8
NFKB1	8
OLFM4	8
PSMB10	8
RELB	8
SCARF1	8
SERPINA3	8
SLAMF8	8
SOD2	8
TRIM38	8
TRMT2A	8
TYMP	8
UBE2L6	8
ADM	7
ALOX5	7
APOBEC3A	7
BATF	7
C4B	7
CFB	7
CTSB	7
CX3CR1	7
CYBA	7
FCER1G	7
HLA-A	7
ITGB2	7
