CXCL10	100
IL1B	100
CXCL9	99
STAT1	99
CXCL11	98
IL6	98
TNF	98
GBP5	97
MMP9	97
OAS1	97
CCL2	95
VEGFA	95
ISG15	94
GBP1	89
MMP1	89
IFI44L	88
IFIT3	87
S100A8	87
MX1	86
S100A9	86
TLR2	85
SOCS3	84
FCGR1A	83
IRF7	82
ICAM1	79
IFIT1	79
TLR4	79
HIF1A	75
IRF1	75
OAS3	75
IFNG	73
SERPINE1	73
VCAM1	70
HK2	67
HLA-DRA	66
F3	65
LDHA	65
NLRP3	65
BATF2	64
CCL4	64
IFI44	62
IL10	62
PTGS2	62
S100A12	62
SLC2A1	62
GBP2	61
RSAD2	60
OAS2	59
IDO1	58
IL12B	58
IFIT2	57
STAT2	57
IFI27	56
FCGR1B	55
PFKFB3	55
VWF	54
CXCL13	53
LCN2	52
ANGPT2	51
CCR2	51
CXCL8	50
ACOD1	49
CD274	49
IFITM3	49
NOD2	48
OASL	48
PDK1	48
SELE	48
CD14	47
CCL3	46
DUSP3	46
HLA-DRB1	46
KLF2	46
SERPING1	46
CCL5	45
IL18	45
SOCS1	45
STAT3	45
ARG1	44
GBP4	44
SIGLEC1	43
CASP1	41
CCR5	39
PPARG	39
CCL8	38
MX2	38
NOS2	38
PECAM1	38
CPT1A	37
COL1A1	36
FGA	35
IL1RN	35
JAK2	35
ITGAM	34
MMP12	34
TAP1	34
CCR7	33
CRP	33
JAK1	33
LTF	33
GZMB	32
IRF8	32
THBD	32
ADM	31
PRF1	31
SAA1	31
SERPINA1	30
FGB	29
MMP3	29
CLEC4E	28
CTLA4	28
IL23A	28
LAG3	28
PDCD1	28
SAA2	28
IFITM1	27
GNLY	25
NFKBIA	25
PLAUR	25
RELA	25
DDX58	24
HLA-DPB1	24
ITGAX	24
CD40	23
CD86	23
COL3A1	23
FGG	23
FN1	23
NPPB	23
GBP6	22
NPPA	22
PKM	22
PPARA	22
CXCL2	21
HLA-DPA1	21
IFI6	21
NFKB1	21
CCL7	20
CD163	20
CD80	20
EDN1	20
NKG7	20
PDGFB	20
TYK2	20
CD8A	19
CLEC7A	19
CXCL5	19
HMOX1	19
HP	19
IL7R	19
IRF9	19
USP18	19
AIM2	18
CD4	18
IL27	18
TIGIT	18
CIITA	17
CXCL3	17
CXCR4	17
LILRB1	17
TRIM22	17
B2M	16
FLT1	16
IFI35	16
PDCD1LG2	16
PTX3	16
SELP	16
CD3D	15
CXCL1	15
LAMP3	15
MMP14	15
TAP2	15
TGFB1	15
BST2	14
CD36	14
FCGR2A	14
KLRD1	14
LILRB2	14
MMP8	14
MPO	14
SLC2A3	14
CX3CR1	13
IFIT5	13
SPP1	13
ALOX5	12
CCL19	12
HERC5	12
IFIH1	12
IFITM2	12
IL2RA	12
ITGB2	12
MARCO	12
PSMB8	12
SREBF1	12
THBS1	12
TLR9	12
ANGPTL4	11
ANKRD22	11
C1QB	11
CD27	11
CD3E	11
CD74	11
FCGR3A	11
MTOR	11
MYD88	11
PSMB9	11
PTPRC	11
SELL	11
TNFAIP3	11
TREM1	11
BCL2	10
CCR1	10
HAVCR2	10
HLA-B	10
KDR	10
LILRA2	10
NLRC4	10
OSM	10
PDK4	10
SELPLG	10
SP110	10
STAT4	10
ACLY	9
EPSTI1	9
FASN	9
IL15	9
IL17A	9
P2RX7	9
PDGFRB	9
PLAT	9
PLAU	9
PYCARD	9
SERPINA3	9
TBX21	9
TFPI	9
TIMP2	9
TRAF6	9
BAX	8
CAMP	8
CXCL12	8
CXCR6	8
ELANE	8
IFNGR1	8
ISG20	8
ITGA2B	8
LGALS3	8
LRRK2	8
LYZ	8
MAPK14	8
ORM1	8
PROS1	8
RAB20	8
SIRT1	8
XAF1	8
AKT1	7
BATF	7
CD38	7
CD68	7
CD8B	7
CFH	7
CSF3	7
DDX60	7
EGR1	7
F13A1	7
F2	7
GFAP	7
GLS	7
HK3	7
ICOS	7
IL18R1	7
IRF5	7
ITGB1	7
PFKP	7
VEGFC	7
ACACA	6
ATG5	6
BCL2A1	6
BDNF	6
C1QC	6
CASP4	6
CCL20	6
CX3CL1	6
DEFA1	6
ETV7	6
GZMA	6
HLA-DQA1	6
IFI16	6
IKBKB	6
LGALS9	6
LPL	6
LTA	6
LTB	6
LY6E	6
MAPK8	6
ORM2	6
REL	6
SLC7A5	6
SOD2	6
TGFBI	6
TNFSF10	6
ZAP70	6
CASP3	5
CD83	5
CMPK2	5
COL1A2	5
CSF2	5
CXCL16	5
CXCL6	5
FAS	5
GSDMD	5
HLA-DQB1	5
HPX	5
IDO2	5
IL10RA	5
IL2RB	5
LCK	5
LIF	5
LRRN3	5
MS4A1	5
NAMPT	5
NCF2	5
NLRC5	5
NR4A1	5
OLFM4	5
PF4	5
PTPN6	5
RORC	5
TLR1	5
TRIM25	5
ALDH1A1	4
BECN1	4
C1QA	4
C3	4
C4B	4
CASP5	4
CD19	4
CD28	4
CSF1	4
CTSC	4
CXCR2	4
F2R	4
F5	4
FOS	4
GAPDH	4
GBP3	4
GP6	4
HAMP	4
HLA-A	4
HLA-C	4
HLA-E	4
IDH1	4
IFNAR1	4
IL12RB1	4
IL21	4
IL6R	4
ITGA5	4
ITGB3	4
JUNB	4
KLRK1	4
MMP2	4
MRC1	4
NRG1	4
PARP9	4
PLSCR1	4
POSTN	4
PROC	4
RETN	4
S100B	4
SERPIND1	4
SOCS2	4
SQSTM1	4
STAT5A	4
TBK1	4
TRIM21	4
TRMT2A	4
TYROBP	4
ACADM	3
ALOX5AP	3
ATF3	3
BATF3	3
CD79A	3
CFB	3
COL5A1	3
CXCR5	3
CYBA	3
DEFA3	3
DEFA4	3
DHX58	3
DUSP1	3
FABP4	3
FASLG	3
FCGR3B	3
FCN1	3
FPR1	3
GATA3	3
GP1BA	3
HLA-DMB	3
IFNGR2	3
IL15RA	3
IL18BP	3
IL18RAP	3
IL1R1	3
IL2	3
IRF3	3
ITGAL	3
ITGAV	3
JUN	3
LDHB	3
LILRA1	3
LRG1	3
MAP1LC3B	3
MAPK1	3
MT2A	3
P2RY14	3
PLIN2	3
PPARGC1A	3
PPBP	3
PTPN22	3
RELB	3
RORA	3
SDR39U1	3
SERPINC1	3
SLAMF7	3
SLC11A1	3
SMAD3	3
SP100	3
TAPBP	3
TEK	3
TIMP3	3
TLR6	3
TNFAIP6	3
TRAFD1	3
TUBGCP6	3
VEGFB	3
ABCA1	2
ACTA1	2
ACTA2	2
ADAMTS4	2
ALB	2
ALDOC	2
ANXA5	2
APOL1	2
APP	2
ARG2	2
ATG7	2
AXL	2
BCL2L11	2
BCL6	2
BPI	2
C2	2
CALR	2
CARD9	2
CASP8	2
CCL11	2
CCL21	2
CD69	2
CD79B	2
CDH5	2
CEACAM8	2
CH25H	2
CLEC12A	2
CLEC5A	2
COL4A1	2
CSF1R	2
CTSG	2
CTSL	2
DPP4	2
DUOX2	2
EIF2AK2	2
ENO1	2
EOMES	2
EPAS1	2
F10	2
FABP5	2
FOXO3	2
FTH1	2
FTL	2
GBP7	2
GCLC	2
GP9	2
GPX1	2
HLA-DRB5	2
HMGB1	2
HMGCR	2
HSPA1A	2
ICAM3	2
ID3	2
IFNA1	2
IFNB1	2
IKBKE	2
IL10RB	2
IL1A	2
IL21R	2
IL23R	2
IL27RA	2
IRAK3	2
LBP	2
LTA4H	2
LY96	2
MERTK	2
MMP13	2
MS4A6A	2
MSR1	2
MYH7	2
NCF1	2
NCR1	2
NFE2L2	2
NR1H3	2
NR4A2	2
NR4A3	2
OLR1	2
PCK2	2
PDPN	2
PIK3CD	2
PLG	2
PRDX1	2
PRKAA1	2
PSME1	2
RGS1	2
SAA4	2
SAMD9L	2
SCARF1	2
SCD	2
SERPINB2	2
SLC16A1	2
SLC16A3	2
SLC1A5	2
SLC25A1	2
STAT6	2
TLR5	2
TNC	2
TNFRSF1A	2
TNFRSF1B	2
TRAF1	2
TRAF3	2
XCL1	2
ZC3H12A	2
A2M	1
ABCG1	1
ACADVL	1
ACE	1
ACSL1	1
ADAM17	1
ADAMTS1	1
ADAR	1
AGER	1
AGT	1
ALPL	1
AMPD2	1
ANGPT1	1
ANP32A	1
APOBEC3A	1
APOBEC3B	1
APOE	1
APOH	1
AQP4	1
ARHGAP25	1
ATF4	1
BCL2L1	1
BLK	1
BLNK	1
BTLA	1
C4A	1
CASP9	1
CAV1	1
CCL1	1
CCL13	1
CCL18	1
CCL22	1
CCR8	1
CD1C	1
CD247	1
CD276	1
CD3G	1
CD84	1
CEACAM1	1
CEACAM6	1
CEBPB	1
CEBPD	1
CGAS	1
CHI3L1	1
CHUK	1
CISH	1
CLEC2B	1
CLEC4D	1
CLU	1
COL6A1	1
CP	1
CSF2RB	1
CTSB	1
CTSD	1
CTSZ	1
CXCL17	1
CXCR1	1
CYP27B1	1
DDIT3	1
DEFB4A	1
DGAT2	1
DUSP2	1
DUSP5	1
EDNRA	1
EGLN1	1
ELF1	1
EPHX2	1
F7	1
FAP	1
FCER1G	1
FGL2	1
FKBP5	1
FOXP1	1
GBE1	1
GDF15	1
GLUL	1
GOT1	1
GP1BB	1
GPD2	1
GPI	1
GPR183	1
GZMH	1
HCK	1
HERC6	1
HLA-F	1
HSPA8	1
HSPB1	1
ICAM5	1
IDH2	1
IFNAR2	1
IFNL1	1
IGFBP3	1
IL12RB2	1
IL17RA	1
IL1R2	1
IL32	1
IL33	1
IL34	1
INSIG1	1
IRAK2	1
ITGA4	1
ITIH4	1
JAG1	1
JAK3	1
KCNJ2	1
KDM6B	1
KIAA2013	1
KIT	1
KLF4	1
LAMB1	1
LAMP5	1
LCP2	1
LIFR	1
LILRA6	1
LILRB4	1
LIPA	1
LOX	1
LPIN1	1
LST1	1
LTB4R2	1
LY86	1
LYN	1
MAP3K7	1
MAPK9	1
MAPT	1
MAVS	1
MMP19	1
MMP7	1
MS4A4A	1
MS4A7	1
MT1X	1
MXD1	1
NCAM1	1
NCF4	1
NCR3	1
NDUFV2	1
NFIL3	1
NFKB2	1
NFKBIZ	1
NLRP1	1
NLRP12	1
NOX4	1
NRP1	1
PARP14	1
PCK1	1
PDE4D	1
PDGFA	1
PDP1	1
PDPK1	1
PGD	1
PIK3R1	1
PIM1	1
PINK1	1
PLA2G2A	1
PLA2G7	1
PLCG2	1
PON3	1
PPP1R15A	1
PPP3CA	1
PRDM1	1
PRDX2	1
PRDX5	1
PRTN3	1
PSMB10	1
PSME2	1
PTAFR	1
PTEN	1
PTGER4	1
PTGS1	1
PTK2	1
PTPN2	1
PTPRN	1
RAB7A	1
RGL4	1
RGS16	1
RIPK2	1
RPTOR	1
RTP4	1
S1PR1	1
SAMHD1	1
SDHA	1
SEPTIN4	1
SERPINA10	1
SERPINA5	1
SERPINB1	1
SIGIRR	1
SIGLEC7	1
SIRPA	1
SLAMF1	1
SLAMF8	1
SLC1A2	1
SLC25A37	1
SLFN11	1
SLFN14	1
SMAD2	1
SMAD4	1
SMAD7	1
SP140	1
SPARC	1
SPOCK2	1
SREBF2	1
STAT5B	1
STING1	1
SYK	1
TAGAP	1
TGFBR1	1
TGFBR2	1
THBS2	1
TICAM1	1
TLR3	1
TMCC1	1
TNFRSF10C	1
TNFRSF9	1
TNFSF13B	1
TNIP1	1
TNNI3	1
TREM2	1
TRIM14	1
TRIM5	1
TSPO	1
TXNIP	1
TYRO3	1
UBE2L6	1
VNN2	1
VTN	1
XBP1	1
ZBP1	1
ZBTB20	1
ZNF296	1
